,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
28,-226.3126465919263,-227.63284978546852,-226.31262966542553,-227.63283408469573,-226.31263489727627,-226.42876601312622,-225.75136502981178,-227.7269249221602,-227.6413859625656,-227.6328393589607,-227.72690984303216,0.516798826732324,1.0,0.5168028838187275,1.0,1.0,1.0,1.0,0.9435936032144725,1.0,0.9435856173793432,1.0,1.0,1.0,0.372402527638204,0.3886755028561542,1.0,0.954051554778336,0.9999973840780536,0.5145947750301892
29,-240.78739736590106,-240.77638971612072,-240.7873923713534,-240.77635793227475,-240.78738940935546,-240.78748393712297,-237.42879298885964,-240.75404921768953,-238.11368728355205,-240.7763991762747,-240.7535675269482,1.0,1.0,1.0,1.0,1.0,1.0,0.9945152498502734,0.9999567153258516,0.9944682463079028,0.9999542181632374,0.9944524424206991,1.0,1.0,0.18963992917578368,0.710030645397752,1.0,1.0,1.0,1.0
30,-236.1857455084352,-236.200075069621,-236.18569203942084,-236.20002485177076,-236.18567801190838,-237.4966225803028,-234.8036929420282,-236.19947538461776,-236.29034525380143,-236.2000093325533,-236.1994253929649,0.9928608252576416,1.0,0.9928857552387339,1.0,1.0,1.0,1.0,0.5192143185176996,0.5229477337702055,0.5192004377643249,0.5229346032795661,1.0,1.0,0.49763359722632994,0.47552959656889116,0.9555817758675453,1.0,1.0,0.9490122036734383
31,-224.15786273624263,-224.8884550039593,-224.18539377388234,-224.88864325644286,-224.15785636416945,-224.20084204261923,-221.1269966652642,-224.84244830127608,-224.53043566473804,-224.8884501191509,-224.84244648883114,0.6939911061811841,0.986328792689424,0.6939257864807298,0.9999058781879588,1.0,1.0,1.0,0.9787396042511489,1.0,0.9923056200989717,1.0,1.0,1.0,0.15602706112821696,0.18236966969475904,1.0,1.0,1.0,0.8300331408245927
32,-243.4630492838591,-243.47985902629506,-243.46303585387466,-243.46350907068359,-243.4630053670648,-245.64816375406264,-223.47329572611704,-243.47152231156045,-243.27693786101008,-243.46392722327192,-243.47151201912934,0.9916303509637416,1.0,0.9997701330112263,1.0,1.0,1.0,1.0,0.33535780748645083,0.3381883250754927,0.33535555556894187,0.3354349128998087,1.0,1.0,4.544020406375867e-05,5.0083393722378e-05,1.0,1.0,1.0,1.0
33,-205.5918574685765,-205.55125793098114,-205.59183480637435,-205.55124131633596,-207.46671474399423,-208.70761549474443,-205.70364265792736,-205.5905197211987,-207.3842924227182,-207.46598171435,-205.59050517372296,1.0,1.0,1.0,1.0,1.0,0.39163357354870565,0.38376365160190945,0.21058224005025447,0.20635056558588202,0.21057985393512596,0.20634885137228773,0.9456406972822023,0.9456299821925851,1.0,0.43157029106084643,0.40783754790794247,0.9805605362100198,0.39162913593423987,1.0
34,-210.20089302148233,-210.2841105355796,-210.21184916531303,-210.28599046694518,-210.32994816996683,-210.61510246704535,-208.68849925903262,-210.2462856276247,-210.52635842689727,-210.58744941824125,-210.23047771390554,0.9592450050125824,0.9945369053592636,0.9583437712572404,0.9990604759465699,1.0,0.9375102627705377,0.9773418239047702,0.8129345127663843,0.8474732821316291,0.8174000465801943,0.8482702524376035,1.0,1.0,0.45891366316402704,0.39894585066052657,0.8693265916511481,1.0,0.9426601041334652,0.9064629433293369
35,-236.39152882814963,-236.3634096756079,-236.3914993565155,-236.36340971669443,-236.3915262073278,-236.393350039966,-233.230468903375,-236.322247471183,-233.53319972707277,-236.363385630987,-236.51224198453338,1.0,1.0,1.0,0.9999999794567318,1.0,1.0,0.9860400901152805,0.9990898085675537,0.9851413139324249,0.9990750862713802,0.9851413341704475,1.0,1.0,0.21312226073057905,0.8595335575208207,1.0,1.0,0.9999865746839824,1.0
36,-221.71228937342357,-221.71180814913805,-222.58838061641154,-221.71180112979104,-221.71227589396509,-221.92677198495016,-218.1687562069926,-221.71158181571968,-221.6440090911767,-221.71179412714062,-221.71157479713486,1.0,0.6452963428025291,1.0,1.0,1.0,1.0,0.9997661549325039,0.8983088797247281,0.898092761701669,1.0,0.8980896096948298,1.0,1.0,0.1700925115492151,0.17593750326470978,1.0,1.0,1.0,1.0
37,-233.19779002198712,-234.70747206051846,-234.36683224063952,-235.9280805077762,-234.9341373674937,-234.71629191965877,-233.14287844737763,-234.55431113825458,-236.36876503694594,-236.50685813014297,-235.79580545957782,0.4700853433032556,0.557372718506204,0.255343586453048,0.5431855940429184,1.0,0.4197173910030447,0.8928535998457667,0.46801686432285894,0.9955997798913243,0.839683839526942,1.0,1.0,1.0,0.4937547485786975,0.19930015086601743,0.40364199319543714,1.0,0.7530282288087501,0.48806151061686565
