,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
20,-262.1871383671946,-261.68233781927484,-262.18705081408746,-261.68232042153863,-262.18711654930667,-262.4399256718777,-240.91184594991708,-261.4137494995526,-256.59202231625136,-245.6768405268162,-261.41373753083724,1.0,1.0,1.0,1.0,1.0,1.0,0.776942165068631,0.8812678653341596,0.6846866940486043,0.8812292873086451,0.6846807380752679,1.0,1.0,3.5323864481145794e-05,0.0003936343272028621,1.0,1.0,0.9999671329305293,1.0
21,-266.9621273769111,-266.45733817545135,-266.9621426634354,-266.4573532989328,-266.9621413599139,-267.19586840208734,-246.6968165236902,-265.9296188817654,-263.0594119118256,-266.4573608477416,-267.41593361546916,1.0,0.9999923567670727,1.0,0.9999924382878737,1.0,0.9999930085230324,0.776932665287531,0.8897003907058741,0.6912421286618939,0.8897071909451717,0.6912473556754057,1.0,1.0,6.66269652293422e-05,0.00027983855956264755,1.0,1.0,1.0,1.0
22,-261.4842829436805,-260.97949656536315,-242.20625183278867,-260.9795039132117,-261.48427645231027,-261.5683313509452,-237.18186343036848,-260.7264579226314,-255.9008904436665,-260.98007595949707,-260.72646835533396,1.0,1.0,1.0,0.9999963260824658,1.0,1.0,0.7769417156406264,0.9588465727217145,0.7449654833192343,6.245653025793949e-05,0.7449682202710411,1.0,1.0,7.715361271184753e-06,8.614199603244198e-05,1.0,1.0,6.513735851942835e-05,1.0
23,-269.9427944725409,-269.43810339213525,-269.9427801831387,-269.4381078494665,-269.9427707227726,-269.9708309462582,-251.42037428671966,-269.3470944263047,-265.5742678491197,-269.4381113189422,-269.347100133072,1.0,1.0,1.0,0.9999977713368474,1.0,1.0,0.7769854417172369,0.9860795611053141,0.7661603652341425,0.9860725158867563,0.766162072751323,1.0,1.0,0.000128015389629359,0.0008443471935424162,1.0,1.0,1.0,1.0
24,-267.61912556211865,-267.11434063505976,-267.61902364112825,-267.1143418729377,-267.61914046465427,-268.28713533227227,-236.27450493778315,-266.6791335913641,-261.94023699556055,-267.1143528540269,-266.6791356903806,1.0,1.0,1.0,0.9999993810612221,1.0,0.9999925487599551,0.7769339685419143,0.7160502842580272,0.5563279343571375,0.7160137949107178,0.5563282786902823,1.0,1.0,2.49872680504939e-07,2.671511799132934e-06,1.0,1.0,0.9999415899429269,1.0
25,-263.1410708896387,-262.6362771041695,-263.14108233365664,-262.6362897015285,-263.14107121710606,-263.19655596918113,-240.05477061205613,-236.5852858667596,-257.60908663534303,-262.6362844664801,-240.00974531649723,1.0,0.999994278007392,1.0,0.9999937013403423,1.0,0.9999998362663255,0.7769361892779575,0.9726387503631432,0.7556783679812109,0.9726443158267285,0.7556831277720419,1.0,1.0,1.0,0.0001542157423400601,2.721069715300482e-05,1.0,1.0,1.0
26,-258.2235757064302,-257.7188409119679,-258.22360319085675,-257.7188295304424,-258.2236017260394,-258.2312158293084,-231.51424849443598,-257.37923260378864,-252.116322801999,-257.7188245904741,-257.37922065297124,1.0,0.9999862578811543,1.0,1.0,1.0,0.9999869902800229,0.7769491249323018,0.9961872257135365,0.7739968627693175,0.9962009156249133,0.7739924581493365,1.0,1.0,2.418188009457412e-06,3.359823057696899e-05,1.0,1.0,1.0,1.0
27,-257.0251879172331,-241.18700130082357,-257.0251486420972,-256.5203926084685,-257.02503567590855,-257.02670487174515,-230.80849219476679,-256.0592735407137,-250.494113263095,-256.5203971593946,-256.0592651977759,1.0,1.0,1.0,0.0004681622407642718,1.0,1.0,0.00036375965839497234,0.9992418103151361,0.0003634561919951425,0.9992221878288479,0.7763466600847662,1.0,1.0,3.2874753027060327e-06,5.3127783639941716e-05,1.0,0.000589558786716625,1.0,1.0
28,-242.15645244209622,-260.1345248943941,-260.63929172882916,-260.13445954934446,-260.63927940888846,-260.75777011285186,-236.01842943329646,-259.9028208661184,-255.09377594861806,-260.13450157379145,-259.9028032862848,0.00012477028564781897,9.693987244454875e-05,0.00012477436227466892,1.0,1.0,9.694046959312844e-05,0.7769515721616281,9.136401779771532e-05,0.7322578234340392,0.9424813081941801,0.7322338991129718,1.0,1.0,6.509839760488771e-06,7.208437445193938e-05,1.0,1.0,1.0,1.0
29,-268.093376868561,-267.5885757264761,-268.0933596416485,-267.5885609024436,-244.54954652092727,-268.0856577021211,-246.27645131345417,-243.81879837615708,-263.08433129171453,-244.04524455014752,-267.38403106729504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7799378922240813,1.0,0.7799321113331668,1.0,1.0,1.0,0.00022398309244143285,6.554546999445228e-05,1.0,1.0,9.445449390785992e-05
