,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
2064,-52.29700540575833,-304.4558671609875,-52.29700124653553,-304.4528871130612,-52.29699850059282,-52.476568409326504,-304.48203628037646,-304.4694063873154,-304.46941028027976,-304.4558668527468,-304.46940988134185,1.755492136135249e-55,1.0,1.7581098112002068e-55,1.0,1.0,1.0,1.0,0.9141308994224743,1.0,0.9141289983874127,1.0,1.7326719163293447e-55,1.7326683130487972e-55,1.0,1.0,0.9999980535197225,0.9932532490487056,1.0,1.743638853850978e-55
2065,-75.42839817772395,-310.2227299024354,-75.42824385998232,-310.2209048164725,-75.42824353922578,-76.23475233826645,-310.2712472178305,-310.2223452248997,-310.23936569300446,-310.22228250519515,-310.222499949153,1.035282027918117e-51,1.0,1.0362271984552743e-51,1.0,1.0,1.0,1.0,0.6681937649133873,1.0,0.6681422098259919,1.0,1.0104696498675151e-51,1.0103916861781876e-51,1.0,1.0,0.9915258754832962,1.0,1.0,1.0266269944558539e-51
2066,-28.72996387852993,-304.63325005094373,-28.730807785985192,-304.6332456745969,-28.73085472463329,-28.73304595668914,-304.79807918338236,-304.56251767415546,-304.56252660438645,-304.6332559757321,-304.56252409866545,1.2256391872642965e-60,0.999578135282323,1.2256418691783489e-60,1.0,1.0,0.9995546761344404,1.0,0.9984601477114088,1.0,0.9988815405905228,1.0,1.1286790055141708e-60,1.1291553563197694e-60,1.0,1.0,0.9999955348944735,1.0,0.9999765309513539,1.2703210194709016e-60
2067,-72.94920092752574,-308.98147644571674,-72.94908721377702,-308.9883899937734,-72.94881105359018,-75.03697979166569,-308.84086050133277,-308.98902264441733,-308.7599904229351,-308.9890724070026,-308.98904189830154,5.5749707828880145e-52,1.0,5.55573263879223e-52,0.9965491937366197,1.0,1.0,1.0,0.3520826139957394,1.0,0.3520625962478701,1.0,5.981043486360926e-52,5.9807034325902566e-52,0.9285964080466037,1.0,1.0,0.996234009845012,1.0,6.226629349651118e-52
2068,4.176815106935464,-302.35926995880834,3.623076973108951,-302.4385172311737,3.6230765502278075,3.623083295230316,-302.00654912632274,-302.2303932453239,-302.40902959531275,-302.4305910638102,-302.43846585795717,2.732340854709731e-67,0.7581537580238616,2.6261924552105893e-67,0.9611511135895978,1.0,0.7581535977194146,1.0,0.7581561545976854,1.0,1.0,1.0,3.259321725184977e-67,4.299024690823153e-67,0.8941139424718908,0.81771596437395,0.9145545388916215,1.0,0.9999997885594506,3.5153818642182024e-67
2069,-96.57303843762932,-305.6760758656779,-96.57303921538372,-305.67608312843333,-96.57303982288033,-96.5804489980784,-306.04360924403284,-305.6662287685862,-299.97301103848497,-305.67608278116353,-305.6662368486639,3.9251146606094625e-46,0.9999996111228785,3.925100407061419e-46,0.9999963686288704,1.0,0.9999993073747345,1.0,0.9963015758557207,1.0,0.9963019632947603,1.0,3.266205372458703e-46,3.2662066426117324e-46,1.0,1.0,1.0,1.0,0.9999996962517379,6.796063700022373e-45
2070,-94.96658672561358,-309.4941526078178,-94.96434282709828,-309.4993119477869,-94.96645711615378,-95.44330990896844,-307.66543178457755,-309.48201113572594,-309.49885971579374,-309.49122795927207,-309.4842061293773,2.6057392851278493e-47,1.0,2.599026000458821e-47,0.9974236545047493,1.0,1.0,1.0,0.7879177350825075,1.0,0.7870342270827911,1.0,6.50178556339183e-47,6.494494980502368e-47,0.40321326011563474,0.39983074232672855,0.9916110948634573,1.0,0.9989434140526763,2.599445286451947e-47
2071,-122.29732532374221,-305.2863218192796,-123.08740692534522,-306.9635909269118,-123.08734322196932,-123.08659550801109,-306.74118535727473,-305.2723478247772,-305.27234769392885,-306.9635902876254,-306.9635441560088,1.838418097079498e-40,0.6736525531240413,7.947488852591953e-41,0.43230040354896604,1.0,0.6736740104366744,1.0,0.6739259152523783,1.0,1.0,1.0,8.882284576019887e-41,1.3185260762137205e-40,1.0,1.0,1.0,1.0,1.0,2.74807724577722e-40
2072,-64.87415201971213,-306.6174326872776,-64.87415845047403,-306.61742650377477,-64.87384252866241,-64.98395175437929,-306.3525148575385,-306.6008586153954,-306.6008589835485,-306.617421478036,-306.60086136856984,3.2071079949478297e-53,0.9999967846242194,3.207117910543822e-53,1.0,1.0,1.0,1.0,0.946579926780223,1.0,0.9465829704001802,1.0,3.6613374705459917e-53,3.6613492431596436e-53,0.8832280195501029,0.883227856968547,0.9999998159234621,1.0,1.0,3.233294871122577e-53
2073,-45.3359859937665,-301.3584300206,-45.335986275717545,-301.3584295419395,-45.335987137902464,-45.351063527031584,-301.0293334432189,-301.3922051028963,-301.39218481203375,-301.35842463842357,-301.39220488729774,2.5435053641686136e-56,0.9999998590244872,2.5435059729064824e-56,1.0,1.0,0.9999994279321813,1.0,0.9924895785945507,1.0,0.9924897185112977,1.0,2.998437989604045e-56,2.99843841231042e-56,0.8340717661060048,0.8340802281667121,1.0,0.9832542540620253,0.9999995689076334,2.5009392732195457e-56
2074,-104.57530896329229,-305.39663403137246,-104.57530906517934,-305.3966293557397,-104.57530933029403,-104.57651196886947,-304.0303402140248,-305.3937786072514,-303.16800501453656,-305.3966244376167,-305.3937792164412,2.467194210255821e-44,0.9999999490564746,2.46719997810957e-44,1.0,1.0,0.9999998164991437,1.0,0.9993986780779458,1.0,0.9993987289908404,1.0,4.885289107138838e-44,4.885289356012716e-44,0.5057467664071735,1.0,1.0,1.0,0.9999998674426623,7.518722548160761e-44
2075,-245.5566116970144,-309.4265720848535,-247.7907574339817,-309.426576421066,-266.4244998567658,-266.87193565575427,-309.12121896531977,-310.04762960699213,-310.49886769425956,-309.9839325157141,-310.0476320640834,1.3514946227472807e-14,0.32723625765665265,1.35149169256652e-14,0.9999978318961011,1.0,2.9416815837292953e-05,1.0,2.3519940154939407e-05,1.0,7.187449313644618e-05,1.0,1.5744211292952796e-14,4.811267371683541e-14,0.6292634183522035,0.502166086468655,0.798022055347875,0.7330592405409389,8.98947324723352e-05,2.687649476832457e-10
2076,-78.39837322548092,-307.5593954239787,-78.39860386366328,-307.5593830278329,-78.39768969519861,-79.16929347374396,-307.31455294136225,-307.5449891202193,-298.6257715341576,-307.5593826575312,-307.5449819532589,1.7310766404394939e-50,0.9998846875578115,1.7310873698119546e-50,1.0,1.0,1.0,1.0,0.6801376164660524,1.0,0.6802160538404367,1.0,1.9565149263779713e-50,1.9567405629110057e-50,0.8911717675703712,1.0,1.0,1.0,1.0,1.50688339976869e-48
2077,-84.45069364182734,-305.17343278975795,-84.63761348159471,-305.173432872682,-84.63754004192168,-84.6374004690837,-304.3540301294802,-305.17162133721706,-305.17162400623573,-305.1734296634682,-305.1716232796307,1.1767011522971516e-48,0.9107745206433919,1.1767011035087495e-48,0.9999999585379848,1.0,0.9108079647489196,1.0,0.9108715289931019,1.0,1.0,1.0,1.772544739286391e-48,1.9461949133515936e-48,0.6644500294591751,0.6644491427449997,0.9999986654915555,1.0,1.0,1.2931000584966066e-48
2078,-103.77472466282691,-307.8280114975061,-103.77471791250576,-307.8395785824832,-103.77464556133685,-103.81206575447938,-306.88182862168605,-307.82693358181757,-307.8270501716767,-307.8280083167938,-307.82692757707224,4.902208252592124e-45,1.0,4.873937952917021e-45,0.9942331499972296,1.0,1.0,1.0,0.9815026691333895,1.0,0.9814993564098677,1.0,7.867789964778451e-45,7.867763409768796e-45,0.623408996713849,0.6233726561895347,0.9999417067695431,1.0,1.0,4.904371153316376e-45
2079,-32.09292023297617,-305.0025597537882,-32.09291799802595,-305.0025588448673,-32.0929131952568,-33.374194965434285,-305.0481720594005,-305.0233342241803,-305.02333075120976,-305.00255688256846,-305.02333006985884,5.475512174804455e-60,1.0,5.475514663208807e-60,1.0,1.0,1.0,1.0,0.526956452738881,1.0,0.5269558638784908,1.0,5.352050007205702e-60,5.35204402642643e-60,1.0,1.0,1.0,0.9896665258276468,1.0,5.41892145261022e-60
2080,-235.7135427227528,-311.2774990690487,-235.71355323370338,-304.878177240625,-235.71318741826542,-235.71762461495388,-311.47930785598635,-305.1248787361378,-311.2839411661959,-311.27752665071637,-305.1248603726568,3.90387015199617e-17,0.999994744538523,9.573934303421254e-16,1.0,1.0,1.0,1.0,0.9979611352137661,1.0,0.9979663799876314,1.0,3.5291745824973506e-17,3.529193130035889e-17,1.0,1.0,0.0459808067086147,1.0,1.0,3.890624586926498e-17
2081,-103.24807848450772,-306.4307547274553,-103.24807460102382,-306.7283177316735,-103.2480697225511,-104.74074992746534,-306.61698739009637,-306.4283856029739,-303.0122870747434,-306.43073531944987,-306.42837962731323,7.57604323919263e-45,1.0,6.528711221826285e-45,0.8617573865011512,1.0,1.0,1.0,0.4741006104493011,1.0,0.4740996898691511,1.0,6.902438341040471e-45,6.90242493829939e-45,1.0,1.0,1.0,1.0,1.0,4.185538693133514e-44
2082,-101.57267795289444,-301.27427071971874,-101.57267799997712,-301.27426638412135,-101.57267824385099,-101.57353154768468,-300.6179919450316,-301.2713848620654,-299.37536725730865,-301.2742145873946,-301.271384370036,4.3186709666999133e-44,0.9999999764586607,4.3186803287193705e-44,1.0,1.0,0.9999998545217358,1.0,0.9995732936699309,1.0,0.9995733172012254,1.0,5.995967114602984e-44,5.995967255756143e-44,0.7213026550781534,1.0,1.0,1.0,0.9999998780630722,1.1160710111696414e-43
2083,-48.21051171351961,-303.37238143893296,-48.210509997904964,-303.388270592197,-48.21036708759654,-49.60997517844184,-303.15128182522204,-303.3709967576045,-292.68838915631403,-303.38826746221923,-303.37100136542654,3.911145684281719e-56,1.0,3.880196389977692e-56,0.9920868981105961,1.0,1.0,1.0,0.49671853937929555,1.0,0.49671811329067805,1.0,4.3683272338691015e-56,4.368323486687628e-56,0.8959618310481362,1.0,1.0,1.0,1.0,8.170940245018434e-54
