date,VWC5,VWC_40zone,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,rd_3day,rd_3day_lag,DOY
2018-01-19,0.2924,0.3473,0.41,344.09,3.68,3.8,3.88,1.02,5.81,88.25,0.95,beans,304,0.287,0.2778,0.2871,0.23,654,1.77,8.2,0.52,0.67,10.74,83.63,1.025,18.7,21.9,19
2018-01-20,0.2961,0.3526,0.13,240.72,1.25,2.5,0.06,0.64,3.57,94.52,0.875,beans,304,0.2924,0.2833,0.2895,0.41,344.09,3.68,3.8,3.88,1.02,5.81,88.25,0.95,14.5,18.7,20
2018-01-21,0.2936,0.3487,0.48,249.74,4.41,2.9,4.85,0.23,6.13,89.22,0.8,beans,304,0.2961,0.287,0.2875,0.13,240.72,1.25,2.5,0.06,0.64,3.57,94.52,0.875,9.2,14.5,21
2018-01-22,0.2918,0.347,0.41,312.3,2.94,0,0.91,1.82,8.6,90.04,0.725,beans,304,0.2936,0.2924,0.2875,0.48,249.74,4.41,2.9,4.85,0.23,6.13,89.22,0.8,5.4,9.2,22
2018-01-23,0.2838,0.3417,0.4,450.75,2.87,0.2,1.19,5.41,11.13,84.98,0.65,beans,304,0.2918,0.2961,0.2955,0.41,312.3,2.94,0,0.91,1.82,8.6,90.04,0.725,3.1,5.4,23
2018-01-24,0.2775,0.3373,0.3,662.98,1.81,0.9,0.46,8.05,14.01,81.22,0.575,beans,304,0.2838,0.2936,0.2836,0.4,450.75,2.87,0.2,1.19,5.41,11.13,84.98,0.65,1.1,3.1,24
2018-01-25,0.2729,0.3329,0.24,302.25,1.94,1.1,0.03,5.73,9.3,89.85,0.5,beans,304,0.2775,0.2918,0.2763,0.3,662.98,1.81,0.9,0.46,8.05,14.01,81.22,0.575,2.2,1.1,25
2018-01-26,0.2704,0.3289,0.38,134.79,2.81,0,1.13,1.52,7.4,94.9,0.5375,beans,304,0.2729,0.2838,0.2772,0.24,302.25,1.94,1.1,0.03,5.73,9.3,89.85,0.5,2,2.2,26
2018-01-27,0.2666,0.3217,0.5,388.54,3.74,1.2,3.95,2.96,7.49,84.95,0.575,beans,304,0.2704,0.2775,0.2867,0.38,134.79,2.81,0,1.13,1.52,7.4,94.9,0.5375,2.3,2,27
2018-01-28,0.2638,0.3174,0.37,549.88,2.56,0,0.96,5.51,11.19,90.67,0.6125,beans,304,0.2666,0.2729,0.2805,0.5,388.54,3.74,1.2,3.95,2.96,7.49,84.95,0.575,1.2,2.3,28
2018-01-29,0.2623,0.3143,0.15,571.71,1.15,3.6,0,2.94,10.7,84.89,0.65,beans,304,0.2638,0.2704,0.2741,0.37,549.88,2.56,0,0.96,5.51,11.19,90.67,0.6125,4.8,1.2,29
2018-01-30,0.2637,0.3149,0.6,227.92,4.6,3.2,5.19,0.17,7.45,91.81,0.6875,beans,304,0.2623,0.2666,0.2701,0.15,571.71,1.15,3.6,0,2.94,10.7,84.89,0.65,6.8,4.8,30
2018-01-31,0.2858,0.3429,0.1,526.66,0.81,14.4,0.03,1.82,9.65,91.22,0.725,beans,304,0.2637,0.2638,0.2716,0.6,227.92,4.6,3.2,5.19,0.17,7.45,91.81,0.6875,21.2,6.8,31
2018-02-01,0.3091,0.3802,0.31,419.55,2.48,5,2.34,0.65,5.26,87.75,0.7625,beans,304,0.2858,0.2623,0.2712,0.1,526.66,0.81,14.4,0.03,1.82,9.65,91.22,0.725,22.6,21.2,32
2018-02-02,0.3101,0.381,0.36,306.59,2.96,0.5,1.6,0.94,6.24,89.75,0.8,beans,304,0.3091,0.2637,0.2673,0.31,419.55,2.48,5,2.34,0.65,5.26,87.75,0.7625,19.9,22.6,33
2018-02-03,0.3032,0.3668,0.46,222.1,3.71,0,1.32,-0.65,5.4,91.87,0.8,beans,304,0.3101,0.2858,0.2631,0.36,306.59,2.96,0.5,1.6,0.94,6.24,89.75,0.8,5.5,19.9,34
2018-02-04,0.2936,0.3542,0.3,356.84,2.91,0.3,1.62,-0.69,2.37,81.41,0.8,beans,304,0.3032,0.3091,0.2593,0.46,222.1,3.71,0,1.32,-0.65,5.4,91.87,0.8,0.8,5.5,35
2018-02-05,0.2847,0.3482,0.79,374.31,7.47,0,7.59,-2.78,3.71,81.2,0.8,beans,304,0.2936,0.3101,0.2599,0.3,356.84,2.91,0.3,1.62,-0.69,2.37,81.41,0.8,0.3,0.8,36
2018-02-06,0.2778,0.3427,0.44,310.83,4.46,0,3.07,-4.38,0.69,79.82,0.8,beans,304,0.2847,0.3032,0.2631,0.79,374.31,7.47,0,7.59,-2.78,3.71,81.2,0.8,0.3,0.3,37
2018-02-07,0.2714,0.3352,0.76,205.24,7.99,0,8.15,-6.52,1.7,75.23,0.8,beans,304,0.2778,0.2936,0.2637,0.44,310.83,4.46,0,3.07,-4.38,0.69,79.82,0.8,0,0.3,38
2018-02-08,0.262,0.3253,0.74,170.4,7.82,0,7.09,-8.12,3.35,80.13,0.8,beans,304,0.2714,0.2847,0.2837,0.76,205.24,7.99,0,8.15,-6.52,1.7,75.23,0.8,0,0,39
2018-02-09,0.2555,0.3184,0.59,364.31,5.51,0.2,4.74,-3.12,2.75,79.63,0.8,beans,304,0.262,0.2778,0.2971,0.74,170.4,7.82,0,7.09,-8.12,3.35,80.13,0.8,0.2,0,40
2018-02-10,0.2601,0.3158,0.4,328.43,3.43,4.3,2.53,0.84,6.33,86.64,0.8,beans,304,0.2555,0.2714,0.3026,0.59,364.31,5.51,0.2,4.74,-3.12,2.75,79.63,0.8,4.5,0.2,41
2018-02-11,0.2719,0.3245,0.54,532.16,4.18,1.9,2.9,0.65,7.3,84.79,0.775,beans,304,0.2601,0.262,0.3024,0.4,328.43,3.43,4.3,2.53,0.84,6.33,86.64,0.8,6.4,4.5,42
2018-02-12,0.2736,0.3271,0.82,352.26,7.2,0,6.73,-1.36,5.8,79.63,0.75,beans,304,0.2719,0.2555,0.3072,0.54,532.16,4.18,1.9,2.9,0.65,7.3,84.79,0.775,6.2,6.4,43
2018-02-13,0.2676,0.3218,1.01,361.2,8.97,0,8.77,-1.81,6.31,70.91,0.725,beans,304,0.2736,0.2601,0.2996,0.82,352.26,7.2,0,6.73,-1.36,5.8,79.63,0.75,1.9,6.2,44
2018-02-14,0.2619,0.3156,1.05,387.1,9.29,4.6,8.9,-2.69,5.83,62.21,0.7,beans,304,0.2676,0.2719,0.2947,1.01,361.2,8.97,0,8.77,-1.81,6.31,70.91,0.725,4.6,1.9,45
2018-02-15,0.2658,0.3157,0.23,361.54,1.88,0.8,0.54,-0.6,8.78,91.96,0.675,beans,304,0.2619,0.2736,0.2928,1.05,387.1,9.29,4.6,8.9,-2.69,5.83,62.21,0.7,5.4,4.6,46
2018-02-16,0.2726,0.3204,1.06,217.31,9.15,0,8.74,-2.84,8.47,83.83,0.65,beans,304,0.2658,0.2676,0.2839,0.23,361.54,1.88,0.8,0.54,-0.6,8.78,91.96,0.675,5.4,5.4,47
2018-02-17,0.2671,0.3167,0.7,167.33,6.25,0,4.58,-4.88,6.55,82.51,0.625,beans,304,0.2726,0.2619,0.2756,1.06,217.31,9.15,0,8.74,-2.84,8.47,83.83,0.65,0.8,5.4,48
2018-02-18,0.2616,0.3114,1.03,183.03,9.4,0,8.54,-4.67,7.5,82.16,0.6,beans,304,0.2671,0.2658,0.2704,0.7,167.33,6.25,0,4.58,-4.88,6.55,82.51,0.625,0,0.8,49
2018-02-19,0.2584,0.3073,0.5,158.33,4.36,0,1.62,-2.58,3.99,81.84,0.6,beans,304,0.2616,0.2726,0.2688,1.03,183.03,9.4,0,8.54,-4.67,7.5,82.16,0.6,0,0,50
2018-02-20,0.2571,0.3045,0.69,199.59,6.44,0,4.22,-3.93,5.22,79.76,0.6,beans,304,0.2584,0.2671,0.2707,0.5,158.33,4.36,0,1.62,-2.58,3.99,81.84,0.6,0,0,51
2018-02-21,0.2546,0.2988,1.08,277.11,10.11,0,9.27,-4.19,4.74,75.36,0.6,beans,304,0.2571,0.2616,0.2674,0.69,199.59,6.44,0,4.22,-3.93,5.22,79.76,0.6,0,0,52
2018-02-22,0.251,0.2929,1.17,403.91,10.79,0,9.37,-3.42,5.07,69.68,0.6,beans,304,0.2546,0.2584,0.2635,1.08,277.11,10.11,0,9.27,-4.19,4.74,75.36,0.6,0,0,53
2018-02-23,0.2475,0.2871,1.16,448.66,11.09,0,9.01,-3.55,3.42,67.68,0.6,beans,304,0.251,0.2571,0.2595,1.17,403.91,10.79,0,9.37,-3.42,5.07,69.68,0.6,0,0,54
2018-02-24,0.2431,0.2808,1.11,552.66,10.64,0,9.15,-4.3,3.87,54.22,0.6,beans,304,0.2475,0.2546,0.2578,1.16,448.66,11.09,0,9.01,-3.55,3.42,67.68,0.6,0,0,55
2018-02-25,0.2367,0.2732,1.15,498.58,11.8,0,9.64,-5.21,1.15,52.68,0.6,beans,304,0.2431,0.251,0.2778,1.11,552.66,10.64,0,9.15,-4.3,3.87,54.22,0.6,0,0,56
2018-02-26,0.2246,0.2656,0.73,438.69,8.06,0,5.69,-5.84,0.08,68.38,0.6,beans,304,0.2367,0.2475,0.2833,1.15,498.58,11.8,0,9.64,-5.21,1.15,52.68,0.6,0,0,57
2018-02-27,0.1716,0.2542,0.96,349.51,11.39,0,9.12,-8.49,-0.02,67.48,0.55,beans,304,0.2246,0.2431,0.287,0.73,438.69,8.06,0,5.69,-5.84,0.08,68.38,0.6,0,0,58
2018-02-28,0.108,0.241,0.93,549.06,11.02,0,9.05,-9.16,-2.77,60.02,0.5,beans,304,0.1716,0.2367,0.2924,0.96,349.51,11.39,0,9.12,-8.49,-0.02,67.48,0.55,0,0,59
2018-03-01,0.0869,0.2332,0.78,760.84,8.82,0,6.17,-7.53,0.46,45.79,0.45,beans,304,0.108,0.2246,0.2961,0.93,549.06,11.02,0,9.05,-9.16,-2.77,60.02,0.5,0,0,60
2018-03-02,0.0863,0.228,0.56,619.32,6,1.9,2.43,-6.73,-0.05,55.57,0.4,beans,304,0.0869,0.1716,0.2936,0.78,760.84,8.82,0,6.17,-7.53,0.46,45.79,0.45,1.9,0,61
2018-03-03,0.0952,0.2281,0.72,365.48,6.97,0,3.46,-3.67,1.78,77.85,0.35,beans,304,0.0863,0.108,0.2918,0.56,619.32,6,1.9,2.43,-6.73,-0.05,55.57,0.4,1.9,1.9,62
2018-03-04,0.1066,0.2309,1.13,335.53,8.78,1.6,3.34,-0.62,11.38,78.7,0.3,beans,304,0.0952,0.0869,0.2838,0.72,365.48,6.97,0,3.46,-3.67,1.78,77.85,0.35,3.5,1.9,63
2018-03-05,0.1321,0.2354,1.41,311.02,10.38,0,7.81,2.05,12.39,77.15,0.25,beans,304,0.1066,0.0863,0.2775,1.13,335.53,8.78,1.6,3.34,-0.62,11.38,78.7,0.3,1.6,3.5,64
2018-03-06,0.2012,0.2467,0.99,193.55,7.59,0,2.63,-0.69,11.69,80.34,0.2,beans,304,0.1321,0.0952,0.2729,1.41,311.02,10.38,0,7.81,2.05,12.39,77.15,0.25,1.6,1.6,65
2018-03-07,0.2532,0.2572,0.7,247.46,5.57,2.3,1.31,-0.79,9.96,87.97,0.25,beans,304,0.2012,0.1066,0.2704,0.99,193.55,7.59,0,2.63,-0.69,11.69,80.34,0.2,2.3,1.6,66
2018-03-08,0.262,0.265,0.57,487.68,4.45,4.4,2.93,1.45,8.33,84.1,0.3,beans,304,0.2532,0.1321,0.2666,0.7,247.46,5.57,2.3,1.31,-0.79,9.96,87.97,0.25,6.7,2.3,67
2018-03-09,0.2636,0.2721,1.14,280.27,8.75,5.3,4.16,1.34,10.79,83.2,0.35,beans,304,0.262,0.2012,0.2638,0.57,487.68,4.45,4.4,2.93,1.45,8.33,84.1,0.3,12,6.7,68
2018-03-10,0.2722,0.2809,0.95,322.05,6.41,0.8,0.6,7.34,15.85,85.47,0.4,beans,304,0.2636,0.2532,0.2623,1.14,280.27,8.75,5.3,4.16,1.34,10.79,83.2,0.35,10.5,12,69
2018-03-11,0.2649,0.2826,0.86,286.13,5.67,0,2.19,6.38,15.63,84.88,0.45,beans,304,0.2722,0.262,0.2637,0.95,322.05,6.41,0.8,0.6,7.34,15.85,85.47,0.4,6.1,10.5,70
2018-03-12,0.26,0.2791,1.12,323.21,7.73,7,3.68,6.69,14.96,82.45,0.5,beans,304,0.2649,0.2636,0.2858,0.86,286.13,5.67,0,2.19,6.38,15.63,84.88,0.45,7.8,6.1,71
2018-03-13,0.2745,0.2868,0.26,371.76,2.03,2.9,0.05,4.09,9.02,92.66,0.55,beans,304,0.26,0.2722,0.3091,1.12,323.21,7.73,7,3.68,6.69,14.96,82.45,0.5,9.9,7.8,72
2018-03-14,0.2749,0.2954,1.72,257.37,13.14,0,8.06,-0.01,11.52,79.26,0.6,beans,304,0.2745,0.2649,0.3101,0.26,371.76,2.03,2.9,0.05,4.09,9.02,92.66,0.55,9.9,9.9,73
2018-03-15,0.2663,0.2918,0.98,439.49,7.19,3.7,3.34,3.65,11.32,72.81,0.6,beans,304,0.2749,0.26,0.3032,1.72,257.37,13.14,0,8.06,-0.01,11.52,79.26,0.6,6.6,9.9,74
2018-03-16,0.2734,0.2939,0.31,389.55,2.27,2.4,0,0.19,7.15,90.43,0.6,beans,304,0.2663,0.2745,0.2936,0.98,439.49,7.19,3.7,3.34,3.65,11.32,72.81,0.6,6.1,6.6,75
2018-03-17,0.2698,0.2935,0.42,742.84,4.24,0,0,-2.9,0.18,69.2,0.6,beans,304,0.2734,0.2749,0.2847,0.31,389.55,2.27,2.4,0,0.19,7.15,90.43,0.6,6.1,6.1,76
2018-03-18,0.2576,0.2847,0.61,649.96,6.49,0,1.9,-3.13,0.66,51.91,0.6,beans,304,0.2698,0.2663,0.2778,0.42,742.84,4.24,0,0,-2.9,0.18,69.2,0.6,2.4,6.1,77
2018-03-19,0.2504,0.2761,1.72,435.21,16.52,0,10.39,-4.37,4.35,45.96,0.6,beans,304,0.2576,0.2734,0.2714,0.61,649.96,6.49,0,1.9,-3.13,0.66,51.91,0.6,0,2.4,78
2018-03-20,0.2483,0.2706,1.98,393.42,16.74,0,9.73,-4.4,9.18,60.6,0.6,beans,304,0.2504,0.2698,0.262,1.72,435.21,16.52,0,10.39,-4.37,4.35,45.96,0.6,0,0,79
2018-03-21,0.2514,0.268,1.02,217.56,8.78,1.7,3.08,-2.98,7.45,77.18,0.6,beans,304,0.2483,0.2576,0.2555,1.98,393.42,16.74,0,9.73,-4.4,9.18,60.6,0.6,1.7,0,80
2018-03-22,0.2531,0.2688,0.5,338.29,3.83,1,0.72,2.91,9.57,87.71,0.6,beans,304,0.2514,0.2504,0.2601,1.02,217.56,8.78,1.7,3.08,-2.98,7.45,77.18,0.6,2.7,1.7,81
2018-03-23,0.2525,0.27,0.63,347.93,4.74,0,0.16,4.57,7.36,80.58,0.6375,beans,304,0.2531,0.2483,0.2719,0.5,338.29,3.83,1,0.72,2.91,9.57,87.71,0.6,2.7,2.7,82
2018-03-24,0.25,0.2682,1.82,200.86,13.7,0,6.8,1.04,12.53,69.96,0.675,beans,304,0.2525,0.2514,0.2736,0.63,347.93,4.74,0,0.16,4.57,7.36,80.58,0.6375,1,2.7,83
2018-03-25,0.2466,0.2641,1.85,176.71,14.1,0,7.49,-2.12,13.79,71.39,0.7125,beans,304,0.25,0.2531,0.2676,1.82,200.86,13.7,0,6.8,1.04,12.53,69.96,0.675,0,1,84
2018-03-26,0.2441,0.26,1.54,168.42,12.13,0.2,4.8,-0.12,11.67,81.08,0.75,beans,304,0.2466,0.2525,0.2619,1.85,176.71,14.1,0,7.49,-2.12,13.79,71.39,0.7125,0.2,0,85
2018-03-27,0.2424,0.2578,0.89,268.17,6.89,3.8,1.94,-0.47,10.65,84.6,0.7875,beans,304,0.2441,0.25,0.2658,1.54,168.42,12.13,0.2,4.8,-0.12,11.67,81.08,0.75,4,0.2,86
2018-03-28,0.2591,0.2633,0.44,301.44,3.39,10.5,0.02,3.33,9.05,91.93,0.825,beans,304,0.2424,0.2466,0.2726,0.89,268.17,6.89,3.8,1.94,-0.47,10.65,84.6,0.7875,14.5,4,87
2018-03-29,0.2864,0.2823,1.61,299.96,12.13,1.8,5.61,3.12,10.74,75.05,0.8625,beans,304,0.2591,0.2441,0.2671,0.44,301.44,3.39,10.5,0.02,3.33,9.05,91.93,0.825,16.1,14.5,88
2018-03-30,0.2756,0.2832,2.04,332.01,14.37,3.1,6.38,4.8,14.22,70.97,0.9,beans,304,0.2864,0.2424,0.2616,1.61,299.96,12.13,1.8,5.61,3.12,10.74,75.05,0.8625,15.4,16.1,89
2018-03-31,0.279,0.2845,1.7,158.5,12.47,4.8,5.46,1.49,12.84,80.93,1,beans,304,0.2756,0.2591,0.2584,2.04,332.01,14.37,3.1,6.38,4.8,14.22,70.97,0.9,9.7,15.4,90
2018-04-01,0.282,0.2859,0.53,208.02,3.83,10.5,0.08,-0.06,8.18,90.93,1.1,beans,304,0.279,0.2864,0.2571,1.7,158.5,12.47,4.8,5.46,1.49,12.84,80.93,1,18.4,9.7,91
2018-04-02,0.2775,0.284,1.22,316.06,8.79,14,1.03,-0.26,13.45,76.23,1.2,beans,304,0.282,0.2756,0.2546,0.53,208.02,3.83,10.5,0.08,-0.06,8.18,90.93,1.1,29.3,18.4,92
2018-04-03,0.2755,0.2827,1.96,490.05,12.43,3.1,4.37,9.17,17.54,73.18,1.3,beans,304,0.2775,0.279,0.251,1.22,316.06,8.79,14,1.03,-0.26,13.45,76.23,1.2,27.6,29.3,93
2018-04-04,0.2704,0.2781,1.09,347.18,7.35,2.5,1.87,6.92,14.73,80.91,1.4,beans,304,0.2755,0.282,0.2475,1.96,490.05,12.43,3.1,4.37,9.17,17.54,73.18,1.3,19.6,27.6,94
2018-04-05,0.2819,0.28,1.24,429.06,9.46,1.9,4.27,0.08,9.82,77.83,1.5,beans,304,0.2704,0.2775,0.2431,1.09,347.18,7.35,2.5,1.87,6.92,14.73,80.91,1.4,7.5,19.6,95
2018-04-06,0.2789,0.2813,2.85,391.09,20.06,0.2,11.59,-0.05,15.83,56.4,1.6,beans,304,0.2819,0.2755,0.2367,1.24,429.06,9.46,1.9,4.27,0.08,9.82,77.83,1.5,4.6,7.5,96
2018-04-07,0.2671,0.2758,2.98,297.67,18.21,0,11,7.57,22.63,56.62,1.7,beans,304,0.2789,0.2704,0.2246,2.85,391.09,20.06,0.2,11.59,-0.05,15.83,56.4,1.6,2.1,4.6,97
2018-04-08,0.2602,0.2704,2.55,145.78,15.5,0,6.96,7.18,24.07,64.84,1.625,beans,304,0.2671,0.2819,0.1716,2.98,297.67,18.21,0,11,7.57,22.63,56.62,1.7,0.2,2.1,98
2018-04-09,0.2544,0.2659,1.56,275.46,9.77,0.8,0.88,9.84,18.35,74.05,1.55,beans,304,0.2602,0.2789,0.108,2.55,145.78,15.5,0,6.96,7.18,24.07,64.84,1.625,0.8,0.2,99
2018-04-10,0.2519,0.2624,1.79,230.44,10.95,2.4,2.46,10.33,19.38,72.79,1.475,beans,304,0.2544,0.2671,0.0869,1.56,275.46,9.77,0.8,0.88,9.84,18.35,74.05,1.55,3.2,0.8,100
2018-04-11,0.2828,0.2784,0.71,161.28,5.22,0.1,1.67,7.38,14.5,93.81,1.4,beans,304,0.2519,0.2602,0.0863,1.79,230.44,10.95,2.4,2.46,10.33,19.38,72.79,1.475,3.3,3.2,101
2018-04-12,0.2765,0.2811,1.42,254.4,9.31,0,2.73,6.7,16.36,87.13,1.325,beans,304,0.2828,0.2544,0.0952,0.71,161.28,5.22,0.1,1.67,7.38,14.5,93.81,1.4,2.5,3.3,102
2018-04-13,0.2673,0.2764,1.44,177.12,9.64,0,0.58,3.34,15.7,86.04,1.25,beans,304,0.2765,0.2519,0.1066,1.42,254.4,9.31,0,2.73,6.7,16.36,87.13,1.325,0.1,2.5,103
2018-04-14,0.2601,0.2707,2.46,142.96,15.71,0,5.77,6.36,17.75,76.91,1.175,beans,304,0.2673,0.2828,0.1321,1.44,177.12,9.64,0,0.58,3.34,15.7,86.04,1.25,0,0.1,104
2018-04-15,0.2578,0.2683,2.02,212.41,12.6,9.1,4.46,10.04,18.63,78.98,1.1,beans,304,0.2601,0.2765,0.2012,2.46,142.96,15.71,0,5.77,6.36,17.75,76.91,1.175,9.1,0,105
2018-04-16,0.2532,0.2648,2.51,213.7,16.14,7,7.92,5.4,17.43,76.4,1.0625,beans,304,0.2578,0.2673,0.2532,2.02,212.41,12.6,9.1,4.46,10.04,18.63,78.98,1.1,16.1,9.1,106
2018-04-17,0.2458,0.2594,3.41,202,21.49,6.6,12.09,3.61,21.75,68.89,1.025,beans,304,0.2532,0.2601,0.262,2.51,213.7,16.14,7,7.92,5.4,17.43,76.4,1.0625,22.7,16.1,107
2018-04-18,0.2358,0.2544,3.81,163.66,22.11,8.2,12.73,6.04,24.86,59.88,0.9875,beans,304,0.2458,0.2578,0.2636,3.41,202,21.49,6.6,12.09,3.61,21.75,68.89,1.025,21.8,22.7,108
2018-04-19,0.2255,0.2507,4.16,262.3,22.7,3.8,12.96,9.94,28.31,50.59,0.95,beans,304,0.2358,0.2532,0.2722,3.81,163.66,22.11,8.2,12.73,6.04,24.86,59.88,0.9875,18.6,21.8,109
2018-04-20,0.2077,0.2464,3.86,206.21,21.38,2.5,12.37,10.65,28.18,59.09,0.9125,beans,304,0.2255,0.2458,0.2649,4.16,262.3,22.7,3.8,12.96,9.94,28.31,50.59,0.95,14.5,18.6,110
2018-04-21,0.1942,0.242,3.69,191.74,22.28,2.9,11.79,8.39,23.12,67.76,0.875,beans,304,0.2077,0.2358,0.26,3.86,206.21,21.38,2.5,12.37,10.65,28.18,59.09,0.9125,9.2,14.5,111
2018-04-22,0.173,0.2378,3.32,233.04,19.35,0,9.85,10.27,27.08,68.24,0.8375,beans,304,0.1942,0.2255,0.2745,3.69,191.74,22.28,2.9,11.79,8.39,23.12,67.76,0.875,5.4,9.2,112
2018-04-23,0.1567,0.2341,3.08,366.99,19.22,0.2,8.93,8.37,17.94,68.5,0.8,beans,304,0.173,0.2077,0.2749,3.32,233.04,19.35,0,9.85,10.27,27.08,68.24,0.8375,3.1,5.4,113
2018-04-24,0.1493,0.2325,1.4,398.24,8.95,0.9,1.06,8.5,15.75,74.32,0.9125,beans,304,0.1567,0.1942,0.2663,3.08,366.99,19.22,0.2,8.93,8.37,17.94,68.5,0.8,1.1,3.1,114
2018-04-25,0.1408,0.2305,1.88,480.2,12.09,1,3.72,8.46,15.36,69.12,1.025,beans,304,0.1493,0.173,0.2734,1.4,398.24,8.95,0.9,1.06,8.5,15.75,74.32,0.9125,2.1,1.1,115
2018-04-26,0.1318,0.2277,2.54,422.57,17.37,0,8,4.93,14.95,71.93,1.1375,beans,304,0.1408,0.1567,0.2698,1.88,480.2,12.09,1,3.72,8.46,15.36,69.12,1.025,1.9,2.1,116
2018-04-27,0.1324,0.2278,2.56,203.49,16.87,1.2,6.26,2.66,17.58,62.49,1.25,beans,304,0.1318,0.1493,0.2576,2.54,422.57,17.37,0,8,4.93,14.95,71.93,1.1375,2.2,1.9,117
2018-04-28,0.1307,0.2272,1.73,300.84,11.06,0,1.18,6.69,16.76,68.88,1.3625,beans,304,0.1324,0.1408,0.2504,2.56,203.49,16.87,1.2,6.26,2.66,17.58,62.49,1.25,1.2,2.2,118
2018-04-29,0.1325,0.2265,1.41,275.64,9.48,3.6,1.99,3.87,17.23,89.58,1.475,beans,304,0.1307,0.1318,0.2483,1.73,300.84,11.06,0,1.18,6.69,16.76,68.88,1.3625,4.8,1.2,119
2018-04-30,0.2107,0.2607,1.31,484.84,8.83,3.2,1.48,5.63,15.11,84.28,1.5875,beans,304,0.1325,0.1324,0.2514,1.41,275.64,9.48,3.6,1.99,3.87,17.23,89.58,1.475,6.8,4.8,120
2018-05-01,0.2525,0.28,2.64,484.41,18.53,14.4,7.27,5.15,13.85,67.3,1.7,beans,304,0.2107,0.1307,0.2531,1.31,484.84,8.83,3.2,1.48,5.63,15.11,84.28,1.5875,21.2,6.8,121
2018-05-02,0.2425,0.2765,3.74,375.71,24.4,5,12.52,4.19,17.76,61.95,1.6375,beans,304,0.2525,0.1325,0.2525,2.64,484.41,18.53,14.4,7.27,5.15,13.85,67.3,1.7,22.6,21.2,122
2018-05-03,0.2153,0.2647,3.66,225.63,24.51,0.5,12.33,4.49,16.57,64.12,1.575,beans,304,0.2425,0.2107,0.25,3.74,375.71,24.4,5,12.52,4.19,17.76,61.95,1.6375,19.9,22.6,123
2018-05-04,0.1891,0.255,3.97,240.07,25.81,0,13.84,2.75,19.05,63.37,1.5125,beans,304,0.2153,0.2525,0.2466,3.66,225.63,24.51,0.5,12.33,4.49,16.57,64.12,1.575,5.5,19.9,124
2018-05-05,0.1697,0.2471,4.35,330.41,26.39,0.3,14.01,6.18,22.52,53.53,1.45,beans,304,0.1891,0.2425,0.2441,3.97,240.07,25.81,0,13.84,2.75,19.05,63.37,1.5125,0.8,5.5,125
2018-05-06,0.1397,0.2382,4.7,268.9,26.89,0,14,7.45,26.11,50.35,1.3875,beans,304,0.1697,0.2153,0.2424,4.35,330.41,26.39,0.3,14.01,6.18,22.52,53.53,1.45,0.3,0.8,126
2018-05-07,0.1101,0.2304,4.76,221.5,26.71,0,14.04,9.65,26,53.24,1.325,beans,304,0.1397,0.1891,0.2591,4.7,268.9,26.89,0,14,7.45,26.11,50.35,1.3875,0.3,0.3,127
2018-05-08,0.0874,0.2245,4.79,190.44,26.39,0,13.81,10.51,27.59,51.53,1.2625,beans,304,0.1101,0.1697,0.2864,4.76,221.5,26.71,0,14.04,9.65,26,53.24,1.325,0,0.3,128
2018-05-09,0.0709,0.2192,4.43,221.85,23.38,0,13.02,10.27,27.8,59.73,1.2,beans,304,0.0874,0.1397,0.2756,4.79,190.44,26.39,0,13.81,10.51,27.59,51.53,1.2625,0,0,129
2018-05-10,0.0618,0.2147,2.08,311.14,13.32,0.2,4.49,6.15,17.9,76.17,1.2,beans,304,0.0709,0.1101,0.279,4.43,221.85,23.38,0,13.02,10.27,27.8,59.73,1.2,0.2,0,130
2018-05-11,0.0544,0.2098,3.52,172.7,22.21,4.3,9.96,3.34,19.96,68.57,1.2,beans,304,0.0618,0.0874,0.282,2.08,311.14,13.32,0.2,4.49,6.15,17.9,76.17,1.2,4.5,0.2,131
2018-05-12,0.0494,0.2062,3.99,203.47,22.74,1.8,9.07,8.07,24.18,57.84,1.2,beans,304,0.0544,0.0709,0.2775,3.52,172.7,22.21,4.3,9.96,3.34,19.96,68.57,1.2,6.3,4.5,132
2018-05-13,0.0465,0.2043,0.94,286.66,5.96,0,0.09,11.66,15.94,86.6,1.2,beans,304,0.0494,0.0618,0.2755,3.99,203.47,22.74,1.8,9.07,8.07,24.18,57.84,1.2,6.1,6.3,133
2018-05-14,0.0444,0.2022,3.75,280.79,21.13,0,8.73,11.57,26.45,71.04,1.2,beans,304,0.0465,0.0544,0.2704,0.94,286.66,5.96,0,0.09,11.66,15.94,86.6,1.2,1.8,6.1,134
2018-05-15,0.0422,0.1984,4.63,262.4,25.99,4.7,13.19,11.35,24.92,53.73,1.2,beans,304,0.0444,0.0494,0.2819,3.75,280.79,21.13,0,8.73,11.57,26.45,71.04,1.2,4.7,1.8,135
2018-05-16,0.0386,0.1951,2.99,357.94,17.71,0.7,7.07,9.94,22.38,69.23,1.2,beans,304,0.0422,0.0465,0.2789,4.63,262.4,25.99,4.7,13.19,11.35,24.92,53.73,1.2,5.4,4.7,136
